# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 14:25:57 2026
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
#
toi,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created
5450.01,0.8857522,0.0000866,-0.0000866,0,1.5790000,0.3140000,-0.3140000,0,3.1997800,0.4185520,-0.4185520,0,6238.2000000,142.5000000,-142.5000000,0,1.1300000,0.1300000,-0.1300000,0,2022-04-20 18:22:52
5451.01,1.6822448,0.0000211,-0.0000211,0,1.3880000,0.0780000,-0.0780000,0,12.3028000,0.7019530,-0.7019530,0,5534.6000000,122.8000000,-122.8000000,0,1.1000000,0.0600000,-0.0600000,0,2022-04-20 18:22:53
5452.01,0.9907914,0.0000547,-0.0000547,0,1.5908957,0.1115907,-0.1115907,0,16.1327515,5.1219810,-5.1219810,0,6273.8000000,102.1000000,-102.1000000,0,1.8263500,0.2197340,-0.2197340,0,2022-04-20 18:22:53
5453.01,8.3762443,0.0011652,-0.0011652,0,3.6856551,0.3383983,-0.3383983,0,10.1350877,1.0496669,-1.0496669,0,6086.0000000,122.0000000,-122.0000000,0,1.1392500,,,0,2022-04-20 18:22:54
5454.01,3.7196227,0.0001008,-0.0001008,0,4.9480000,0.6130000,-0.6130000,0,13.3603000,,,0,5623.0000000,122.0000000,-122.0000000,0,2.0700000,,,0,2022-04-20 18:22:54
5455.01,4.2677810,0.0007133,-0.0007133,0,4.5800000,0.3710000,-0.3710000,0,12.0047000,,,0,5903.0000000,122.0000000,-122.0000000,0,1.6700000,,,0,2022-04-20 18:22:55
5456.01,1.0711292,0.0001034,-0.0001034,0,2.2130000,0.5330000,-0.5330000,0,5.8474000,0.5133340,-0.5133340,0,6070.0000000,139.1000000,-139.1000000,0,1.3100000,0.0700000,-0.0700000,0,2022-04-20 18:22:55
5457.01,1.2452975,0.0001328,-0.0001328,0,2.0860000,0.3150000,-0.3150000,0,6.3144900,0.4667490,-0.4667490,0,6580.3000000,133.9000000,-133.9000000,0,1.6600000,0.1000000,-0.1000000,0,2022-04-20 18:22:56
5458.01,22.0632969,0.0001576,-0.0001576,0,2.2329319,0.1616338,-0.1616338,0,10.1729473,8.7484460,-8.7484460,0,5762.0000000,128.1000000,-128.1000000,0,1.0093499,0.0546482,-0.0546482,0,2022-04-20 18:22:56
5459.01,2.8078585,0.0000164,-0.0000164,0,1.5160000,0.4630000,-0.4630000,0,14.8378000,1.2856200,-1.2856200,0,6338.0000000,178.4000000,-178.4000000,0,1.9500000,0.1000000,-0.1000000,0,2022-04-20 18:22:56
546.01,9.2016496,0.0000314,-0.0000314,0,4.4317333,0.1887259,-0.1887259,0,13.4373959,0.4849295,-0.4849295,0,6190.0000000,,,0,1.1227100,,,0,2019-03-28 00:07:14
5460.01,6.2987919,0.0002138,-0.0002138,0,4.9090000,0.4610000,-0.4610000,0,12.2385000,0.8425480,-0.8425480,0,6265.0000000,124.0000000,-124.0000000,0,2.0700000,0.1100000,-0.1100000,0,2022-04-20 18:22:57
5461.01,7.4603194,0.0006934,-0.0006934,0,2.5160000,0.4000000,-0.4000000,0,11.8373000,0.9718010,-0.9718010,0,6034.1000000,121.4000000,-121.4000000,0,2.0100000,0.1400000,-0.1400000,0,2022-04-20 18:22:57
5462.01,3.5533716,0.0002736,-0.0002736,0,1.8560000,0.2180000,-0.2180000,0,4.6477000,0.3381310,-0.3381310,0,6280.9000000,131.8000000,-131.8000000,0,1.2100000,0.0700000,-0.0700000,0,2022-04-20 18:22:58
5463.01,1.1008040,0.0000830,-0.0000830,0,1.4856033,0.3136370,-0.3136370,0,10.0319087,2.0152540,-2.0152540,0,6810.0000000,167.1000000,-167.1000000,0,1.6090200,,,0,2022-04-20 18:22:58
5464.01,1.1606902,0.0000291,-0.0000291,0,1.2320000,0.1450000,-0.1450000,0,9.9222800,0.5602980,-0.5602980,0,3572.0000000,157.0000000,-157.0000000,0,0.5300000,0.0200000,-0.0200000,0,2022-04-20 18:22:58
5465.01,4.3983492,0.0002943,-0.0002943,0,2.0638959,0.1627529,-0.1627529,0,18.5093039,20.5808730,-20.5808730,0,5717.9000000,114.2000000,-114.2000000,0,1.2209600,0.0593367,-0.0593367,0,2022-04-20 18:22:59
5466.01,2.8066134,0.0000940,-0.0000940,0,2.4830000,0.1340000,-0.1340000,0,17.3144000,0.8684850,-0.8684850,0,6709.0000000,173.0000000,-173.0000000,0,1.4100000,0.0600000,-0.0600000,0,2022-04-20 18:22:59
5467.01,2.6570006,0.0001021,-0.0001021,0,2.1250000,0.1090000,-0.1090000,0,10.4864000,0.6465180,-0.6465180,0,6328.7000000,108.0000000,-108.0000000,0,1.6300000,0.0900000,-0.0900000,0,2022-04-20 18:23:00
5468.01,20.9233666,0.0000909,-0.0000909,0,2.4700000,0.2560000,-0.2560000,0,12.2366000,0.7650860,-0.7650860,0,6283.0000000,130.2000000,-130.2000000,0,1.2200000,0.0700000,-0.0700000,0,2022-04-20 18:23:00
5469.01,29.3312035,0.0006074,-0.0006074,0,3.2690000,0.3270000,-0.3270000,0,11.9961000,0.7445430,-0.7445430,0,7618.0000000,139.4000000,-139.4000000,0,1.7700000,0.0800000,-0.0800000,0,2022-04-20 18:23:01
547.01,1.5089635,0.0000089,-0.0000089,0,2.3730000,0.2450000,-0.2450000,0,20.5944000,,,0,5950.0000000,,,0,1.2900000,,,0,2019-03-28 00:07:14
5470.01,1.4504910,0.0000736,-0.0000736,0,1.2860000,0.1760000,-0.1760000,0,8.4313200,0.5816020,-0.5816020,0,6067.0000000,173.2000000,-173.2000000,0,1.2900000,0.0700000,-0.0700000,0,2022-04-20 18:23:01
5471.01,4.9017215,0.0005949,-0.0005949,0,2.3000000,0.3830000,-0.3830000,0,15.2294000,,,0,6329.0000000,122.0000000,-122.0000000,0,1.7800000,,,0,2022-04-20 18:23:02
5472.01,2.2703829,0.0000666,-0.0000666,0,1.9470000,0.0820000,-0.0820000,0,12.7801000,0.6963530,-0.6963530,0,5845.0000000,163.1000000,-163.1000000,0,1.1000000,0.0600000,-0.0600000,0,2022-04-20 18:23:02
5473.01,7.5554044,0.0004665,-0.0004665,0,4.0030000,0.3630000,-0.3630000,0,16.0968000,1.1893200,-1.1893200,0,7872.0000000,138.1000000,-138.1000000,0,2.0400000,0.1400000,-0.1400000,0,2022-04-20 18:23:02
5474.01,8.4332312,0.0013029,-0.0013029,0,8.4700000,1.0070000,-1.0070000,0,11.5473000,0.7854590,-0.7854590,0,5874.0000000,167.5000000,-167.5000000,0,2.4500000,0.1400000,-0.1400000,0,2022-04-20 18:23:03
5475.01,10.0532043,0.0007380,-0.0007380,0,1.5430000,0.6100000,-0.6100000,0,11.5364000,1.5505300,-1.5505300,0,6553.2000000,111.1000000,-111.1000000,0,1.4300000,0.0900000,-0.0900000,0,2022-04-20 18:23:03
5476.01,10.3413829,0.0011433,-0.0011433,0,3.5950000,0.5430000,-0.5430000,0,10.4650000,,,0,5732.6000000,31.8000000,-31.8000000,0,1.0100000,,,0,2022-04-20 18:23:03
5477.01,5.8936518,0.0000194,-0.0000194,0,2.2170000,0.3480000,-0.3480000,0,8.3747600,,,0,5508.0000000,122.0000000,-122.0000000,0,0.8200000,,,0,2022-04-20 18:23:04
5478.01,8.3026667,0.0000295,-0.0000295,0,5.7280000,0.1450000,-0.1450000,0,14.6377000,0.8333820,-0.8333820,0,5656.0000000,124.9000000,-124.9000000,0,1.7500000,0.1000000,-0.1000000,0,2022-04-20 19:54:39
5478.02,10.1197017,0.0001520,-0.0001520,0,2.1290000,0.3450000,-0.3450000,0,9.1506700,0.6864600,-0.6864600,0,5656.0000000,124.9000000,-124.9000000,0,1.7500000,0.1000000,-0.1000000,0,2022-05-17 20:13:07
5479.01,15.1306782,0.0000933,-0.0000933,0,4.2040000,0.3910000,-0.3910000,0,11.9169000,0.7611420,-0.7611420,0,5799.3000000,106.2000000,-106.2000000,0,1.5200000,0.0800000,-0.0800000,0,2022-04-20 19:54:39
548.01,3.8971203,0.0000189,-0.0000189,0,4.8258882,0.2474235,-0.2474235,0,13.4932227,0.7149572,-0.7149572,0,6090.0000000,,,0,1.6395000,,,0,2019-03-28 00:07:14
5480.01,3.6079916,0.0000022,-0.0000022,0,2.9910000,0.0530000,-0.0530000,0,15.3816000,0.1576410,-0.1576410,0,5308.3000000,102.4000000,-102.4000000,0,1.8900000,0.0100000,-0.0100000,0,2022-04-20 19:54:40
5481.01,3.9315754,0.0000229,-0.0000229,0,3.4270000,0.4160000,-0.4160000,0,9.6043200,,,0,6032.1000000,74.9000000,-74.9000000,0,1.3200000,,,0,2022-04-20 19:54:41
5482.01,7.9923268,0.0000631,-0.0000631,0,2.1760000,0.8860000,-0.8860000,0,9.6972400,1.8273300,-1.8273300,0,5825.0000000,128.8000000,-128.8000000,0,1.1800000,0.0600000,-0.0600000,0,2022-04-20 19:54:41
5483.01,3.7702854,0.0001804,-0.0001804,0,2.3430000,0.5300000,-0.5300000,0,16.6470000,1.2960200,-1.2960200,0,5900.3000000,108.8000000,-108.8000000,0,1.5900000,0.0800000,-0.0800000,0,2022-04-20 19:54:41
5484.01,1.1282471,0.0000017,-0.0000017,0,1.4110000,0.2280000,-0.2280000,0,8.5767800,0.7080550,-0.7080550,0,6655.8000000,268.0000000,-268.0000000,0,1.4900000,0.1200000,-0.1200000,0,2022-04-20 19:54:42
5485.01,2.5840753,0.0000404,-0.0000404,0,1.6660000,0.3020000,-0.3020000,0,7.0182900,2.1666200,-2.1666200,0,6119.0000000,126.2000000,-126.2000000,0,1.4000000,0.0700000,-0.0700000,0,2022-04-20 19:54:42
5486.01,2.0247088,0.0000072,-0.0000072,0,1.3400000,0.1780000,-0.1780000,0,3.7963000,0.1781340,-0.1781340,0,3654.0000000,157.0000000,-157.0000000,0,0.5500000,0.0200000,-0.0200000,0,2022-04-20 19:54:43
5487.01,4.6549271,0.0006011,-0.0006011,0,4.0600000,0.3870000,-0.3870000,0,9.1871000,0.6378420,-0.6378420,0,5706.0000000,130.0000000,-130.0000000,0,1.5600000,0.0900000,-0.0900000,0,2022-04-20 19:54:43
5488.01,3.1910454,0.0002381,-0.0002381,0,1.6190000,0.2030000,-0.2030000,0,12.0476000,,,0,5907.0000000,122.0000000,-122.0000000,0,1.0300000,,,0,2022-04-20 19:54:43
5489.01,3.1522131,0.0000101,-0.0000101,0,1.4637784,0.4025137,-0.4025137,0,1.4624574,0.5238483,-0.5238483,0,3547.0000000,157.0000000,-157.0000000,0,0.4159610,0.0124620,-0.0124620,0,2022-04-20 19:54:44
5489.02,4.9212788,0.0000191,-0.0000191,0,1.4072515,0.8939459,-0.8939459,0,1.2783897,2.0675200,-2.0675200,0,3547.0000000,157.0000000,-157.0000000,0,0.4159610,0.0124620,-0.0124620,0,2024-09-24 23:11:18
549.01,0.5162780,0.0000210,-0.0000210,0,0.5656110,0.1063340,-0.1063340,0,2.4423480,0.6369000,-0.6369000,0,3009.0000000,97.0000000,-97.0000000,0,0.1690000,0.0370000,-0.0370000,0,2019-03-28 00:07:14
5490.01,2.5193047,0.0001216,-0.0001216,0,3.5960000,0.1500000,-0.1500000,0,11.5079000,0.6034600,-0.6034600,0,5706.5000000,105.1000000,-105.1000000,0,1.6700000,0.0800000,-0.0800000,0,2022-04-20 19:54:44
5491.01,5.0280368,0.0005705,-0.0005705,0,2.1610000,0.4350000,-0.4350000,0,2.8725200,0.2684680,-0.2684680,0,4825.0000000,129.6000000,-129.6000000,0,0.7700000,0.0500000,-0.0500000,0,2022-04-20 19:54:45
5492.01,2.9238483,0.0002297,-0.0002297,0,2.7730000,0.1560000,-0.1560000,0,11.3257000,,,0,6004.0000000,123.0000000,-123.0000000,0,1.0600000,,,0,2022-04-20 19:54:45
5493.01,24.4383239,0.0001252,-0.0001252,0,5.5899007,0.2335983,-0.2335983,0,5.1712602,0.4611669,-0.4611669,0,6151.0000000,126.6740000,-126.6740000,0,1.0382400,0.0483694,-0.0483694,0,2022-04-20 19:54:46
5493.02,9.4043652,0.0000862,-0.0000862,0,4.1627706,0.5062210,-0.5062210,0,2.3955263,0.5378975,-0.5378975,0,6151.0000000,126.6740000,-126.6740000,0,1.0382400,0.0483694,-0.0483694,0,2022-04-20 20:43:54
5493.03,14.5643289,0.0001674,-0.0001674,0,4.6039057,2.2011867,-2.2011867,0,2.2567046,4.2080574,-4.2080574,0,6151.0000000,126.6740000,-126.6740000,0,1.0382400,0.0483694,-0.0483694,0,2023-12-07 19:21:35
5494.01,2.0760349,0.0001085,-0.0001085,0,2.0430000,0.3040000,-0.3040000,0,4.9293900,0.3323850,-0.3323850,0,5386.0000000,130.5000000,-130.5000000,0,0.9600000,0.0600000,-0.0600000,0,2022-04-20 19:54:46
5495.01,9.6569059,0.0002016,-0.0002016,0,4.2780000,0.7160000,-0.7160000,0,2.9161700,0.2482580,-0.2482580,0,5729.1000000,142.4000000,-142.4000000,0,1.0400000,0.0600000,-0.0600000,0,2022-04-20 19:54:47
5496.01,43.8418559,0.0029343,-0.0029343,0,4.5990000,0.4720000,-0.4720000,0,9.2987200,0.4868020,-0.4868020,0,5767.0000000,126.1000000,-126.1000000,0,1.3200000,0.0600000,-0.0600000,0,2022-04-20 19:54:47
5497.01,11.2120396,0.0000525,-0.0000525,0,3.4540000,0.5260000,-0.5260000,0,17.1459000,5.0737700,-5.0737700,0,6147.0000000,128.0000000,-128.0000000,0,1.7500000,0.1100000,-0.1100000,0,2022-04-20 19:54:48
5498.01,18.2050594,0.0001791,-0.0001791,0,3.3470000,0.2500000,-0.2500000,0,9.0659100,0.6331800,-0.6331800,0,4880.9000000,116.1000000,-116.1000000,0,0.8300000,0.0500000,-0.0500000,0,2022-04-20 19:54:48
5499.01,4.8038446,0.0001422,-0.0001422,0,2.0380000,0.1130000,-0.1130000,0,11.3023000,0.8313370,-0.8313370,0,5019.0000000,132.8000000,-132.8000000,0,0.8300000,0.0600000,-0.0600000,0,2022-04-20 19:54:49
550.01,13.2498100,,,0,3.2990000,0.0140000,-0.0140000,0,20.6343000,,,0,5076.0000000,8.0000000,-8.0000000,0,0.6900000,,,0,2019-04-03 17:54:53
550.02,10.0432450,0.0006100,-0.0006100,0,3.0997890,0.0390440,-0.0390440,0,16.6824350,6.3188000,-6.3188000,0,5076.0000000,8.0000000,-8.0000000,0,0.6705490,0.0234600,-0.0234600,0,2019-04-03 17:54:53
5500.01,1.7530712,0.0000477,-0.0000477,0,1.0190000,0.1180000,-0.1180000,0,19.7783000,,,0,5625.1000000,111.9000000,-111.9000000,0,0.8900000,,,0,2022-04-20 19:54:49
5501.01,24.1668040,0.0017333,-0.0017333,0,5.2570000,0.4070000,-0.4070000,0,8.6514300,0.5566930,-0.5566930,0,5985.0000000,123.9000000,-123.9000000,0,1.3500000,0.0700000,-0.0700000,0,2022-04-20 19:54:50
5502.01,11.6260799,0.0001303,-0.0001303,0,2.9370000,0.7030000,-0.7030000,0,4.0284400,0.3210500,-0.3210500,0,6317.0000000,127.3000000,-127.3000000,0,1.3200000,0.0600000,-0.0600000,0,2022-04-20 19:54:50
5503.01,5.9522831,0.0000058,-0.0000058,0,1.9660000,0.2930000,-0.2930000,0,15.1211000,1.1970400,-1.1970400,0,6031.2000000,97.5000000,-97.5000000,0,1.6500000,0.0800000,-0.0800000,0,2022-04-20 19:54:50
5504.01,13.2414304,0.0017240,-0.0017240,0,3.9890000,0.4550000,-0.4550000,0,4.4877000,0.3031950,-0.3031950,0,6062.1000000,144.6000000,-144.6000000,0,1.2000000,0.0700000,-0.0700000,0,2022-04-20 19:54:51
5505.01,11.1064221,0.0009356,-0.0009356,0,2.1200000,0.3540000,-0.3540000,0,10.1900000,0.7367930,-0.7367930,0,5190.5000000,125.5000000,-125.5000000,0,0.7900000,0.0500000,-0.0500000,0,2022-04-20 19:54:51
5506.01,19.5862903,0.0001988,-0.0001988,0,6.9240000,0.2300000,-0.2300000,0,19.3980000,,,0,5986.0000000,122.0000000,-122.0000000,0,1.2300000,,,0,2022-04-20 19:54:52
5507.01,1.5068165,0.0000110,-0.0000110,0,0.8625455,0.4541623,-0.4541623,0,0.9740062,1.8538893,-1.8538893,0,3514.0000000,157.0000000,-157.0000000,0,0.3568790,0.0106073,-0.0106073,0,2022-04-20 19:54:52
5508.01,3.1816478,0.0004085,-0.0004085,0,3.4930000,0.3090000,-0.3090000,0,14.4913000,,,0,5949.3000000,271.1000000,-271.1000000,0,1.5300000,,,0,2022-04-20 19:54:53
5509.01,5.7656076,0.0003122,-0.0003122,0,2.9550000,0.1610000,-0.1610000,0,9.1277800,0.4571220,-0.4571220,0,5638.4000000,98.5000000,-98.5000000,0,1.0800000,0.0500000,-0.0500000,0,2022-04-20 19:54:54
551.01,2.6473051,0.0000030,-0.0000030,0,1.2112810,0.0540653,-0.0540653,0,10.6134481,3.2976332,-3.2976332,0,3916.0000000,,,0,0.5678660,0.0171805,-0.0171805,0,2019-06-06 20:53:59
5510.01,5.7380349,0.0001502,-0.0001502,0,5.0450000,0.0940000,-0.0940000,0,17.0670000,0.8684760,-0.8684760,0,6786.0000000,128.7000000,-128.7000000,0,1.7600000,0.0900000,-0.0900000,0,2022-04-20 19:54:54
5511.01,4.7174703,0.0000066,-0.0000066,0,1.2050000,0.0900000,-0.0900000,0,5.7739200,0.2378040,-0.2378040,0,3628.0000000,157.0000000,-157.0000000,0,0.5100000,0.0200000,-0.0200000,0,2022-04-20 19:54:55
5512.01,4.5589188,0.0006926,-0.0006926,0,1.8730000,0.1470000,-0.1470000,0,10.6821000,0.6725580,-0.6725580,0,5429.0000000,126.8000000,-126.8000000,0,1.0200000,0.0600000,-0.0600000,0,2022-04-20 19:54:55
5513.01,7.7235903,0.0019813,-0.0019813,0,5.9530000,2.5150000,-2.5150000,0,17.2663000,3.8232800,-3.8232800,0,5994.0000000,129.0000000,-129.0000000,0,3.0800000,0.2200000,-0.2200000,0,2022-04-20 19:54:56
5514.01,1.7459947,0.0001194,-0.0001194,0,2.2170000,0.1490000,-0.1490000,0,12.8043000,,,0,5332.0000000,122.0000000,-122.0000000,0,0.9400000,,,0,2022-04-20 19:54:56
5515.01,8.5926333,0.0006845,-0.0006845,0,3.3859708,0.5969929,-0.5969929,0,2.4974696,1.6040318,-1.6040318,0,5494.0000000,126.2570000,-126.2570000,0,0.8356820,0.0442110,-0.0442110,0,2022-04-20 19:54:56
5516.01,4.3776584,0.0013685,-0.0013685,0,2.8640000,0.6220000,-0.6220000,0,12.3407000,1.2249300,-1.2249300,0,6077.0000000,123.1000000,-123.1000000,0,2.0200000,0.1500000,-0.1500000,0,2022-04-20 19:54:57
5517.01,4.5867288,0.0000369,-0.0000369,0,4.3820000,0.3140000,-0.3140000,0,13.5857000,,,0,5737.0000000,123.0000000,-123.0000000,0,1.5500000,,,0,2022-04-20 19:54:57
5518.01,4.4699960,0.0000600,-0.0000600,0,3.5240000,0.1000000,-0.1000000,0,11.2936000,0.6208070,-0.6208070,0,6948.0000000,189.1000000,-189.1000000,0,1.1200000,0.0600000,-0.0600000,0,2022-04-20 19:54:58
5519.01,5.8512587,0.0000395,-0.0000395,0,1.8417106,0.5365534,-0.5365534,0,1.3562009,0.7562515,-0.7562515,0,3443.0000000,157.0000000,-157.0000000,0,0.3650530,0.0111362,-0.0111362,0,2022-04-20 19:54:58
552.01,2.7886540,0.0000031,-0.0000031,0,1.8900186,0.0518244,-0.0518244,0,9.6651260,0.3510175,-0.3510175,0,3654.0000000,162.0000000,-162.0000000,0,0.5871060,0.0175241,-0.0175241,0,2019-05-17 18:40:33
5520.01,14.6980800,0.0000646,-0.0000646,0,3.7370696,0.3607549,-0.3607549,0,3.1778840,1.0234563,-1.0234563,0,4362.0000000,123.9100000,-123.9100000,0,0.7337890,0.0625578,-0.0625578,0,2022-04-20 20:43:54
5520.02,19.4834833,0.0001792,-0.0001792,0,4.6663301,0.3062843,-0.3062843,0,3.5483433,0.3550637,-0.3550637,0,4362.0000000,123.9100000,-123.9100000,0,0.7337890,0.0625578,-0.0625578,0,2022-04-20 20:43:53
5521.01,18.5146638,0.0000469,-0.0000469,0,1.3370000,0.3540000,-0.3540000,0,6.5618400,1.7223000,-1.7223000,0,6379.0000000,125.2770000,-125.2770000,0,1.3500000,0.0600000,-0.0600000,0,2022-04-20 20:43:54
5522.01,1.3852161,0.0000058,-0.0000058,0,0.7629247,0.2150957,-0.2150957,0,6.5271985,3.3137684,-3.3137684,0,6294.0000000,127.0140000,-127.0140000,0,1.4510000,0.0793919,-0.0793919,0,2022-04-20 21:11:26
5523.01,,,,0,13.5723661,0.5206741,-0.5206741,0,9.5037684,0.4537592,-0.4537592,0,3696.0000000,157.0000000,-157.0000000,0,0.5630000,0.0172668,-0.0172668,0,2022-04-20 21:11:28
5523.02,3.4712803,0.0000203,-0.0000203,0,2.4382015,0.2750588,-0.2750588,0,4.2314265,0.3520446,-0.3520446,0,3696.0000000,157.0000000,-157.0000000,0,0.5630000,0.0172668,-0.0172668,0,2022-04-20 21:11:27
5524.01,2.2979915,0.0000083,-0.0000083,0,0.9848650,0.4204408,-0.4204408,0,2.3271065,1.4363560,-1.4363560,0,3650.0000000,157.0000000,-157.0000000,0,0.5905250,0.0175564,-0.0175564,0,2022-04-20 21:11:28
5525.01,2.7521595,0.0000132,-0.0000132,0,0.9607827,0.6742933,-0.6742933,0,1.3820795,2.2954156,-2.2954156,0,3288.0000000,157.0000000,-157.0000000,0,0.4181810,0.0124382,-0.0124382,0,2022-04-20 21:11:28
5526.01,10.8647280,0.0000327,-0.0000327,0,3.1780359,0.4535551,-0.4535551,0,2.5708592,0.7938901,-0.7938901,0,4788.0000000,131.4260000,-131.4260000,0,0.7525780,0.0521809,-0.0521809,0,2022-04-20 21:11:29
5527.01,346.1614828,0.0086293,-0.0086293,0,7.4179451,0.7093922,-0.7093922,0,2.5449936,0.7657809,-0.7657809,0,5862.0000000,293.6780000,-293.6780000,0,0.9260300,0.0459422,-0.0459422,0,2022-04-20 21:11:29
5528.01,1.2916034,0.0000110,-0.0000110,0,1.3077871,0.1752354,-0.1752354,0,2.4511775,0.2434798,-0.2434798,0,3689.0000000,157.0000000,-157.0000000,0,0.5147450,0.0154963,-0.0154963,0,2022-04-20 21:11:30
5529.01,8.8652886,0.0001884,-0.0001884,0,3.2904518,0.5682465,-0.5682465,0,4.2853969,6.5190644,-6.5190644,0,5368.0000000,127.0100000,-127.0100000,0,0.6974390,0.0389547,-0.0389547,0,2022-04-20 21:11:31
553.01,14.0581510,0.0053920,-0.0053920,0,3.5146270,0.8491320,-0.8491320,0,2.4672890,2.2666640,-2.2666640,0,5465.0000000,186.0000000,-186.0000000,0,0.8398540,0.1028770,-0.1028770,0,2019-02-26 16:21:07
553.02,11.9234819,0.0000605,-0.0000605,0,3.2410592,0.6502982,-0.6502982,0,2.2904053,2.1272416,-2.1272416,0,5465.0000000,186.0000000,-186.0000000,0,0.8794770,0.0489146,-0.0489146,0,2019-06-06 20:53:59
553.03,40.8905117,0.0002186,-0.0002186,0,4.4402791,0.4633336,-0.4633336,0,2.7104157,1.0398625,-1.0398625,0,5465.0000000,186.0000000,-186.0000000,0,0.8794770,0.0489146,-0.0489146,0,2019-06-06 20:53:59
5530.01,0.4774382,0.0000248,-0.0000248,0,0.9525230,0.4584437,-0.4584437,0,1.1180310,2.0400972,-2.0400972,0,3888.0000000,157.0000000,-157.0000000,0,0.5254370,0.0158777,-0.0158777,0,2022-04-20 21:11:31
5531.01,4.5352255,0.0000398,-0.0000398,0,3.0733542,0.3672729,-0.3672729,0,1.7536220,0.3278549,-0.3278549,0,5788.4200000,152.8600000,-152.8600000,0,1.1025900,0.0648040,-0.0648040,0,2022-04-20 21:11:31
5532.01,5.6539689,0.0000145,-0.0000145,0,2.6370718,0.2847036,-0.2847036,0,2.7329450,0.2314203,-0.2314203,0,3975.0000000,157.0000000,-157.0000000,0,0.6620520,0.0195767,-0.0195767,0,2022-04-20 21:11:32
5532.02,2.3929801,0.0000124,-0.0000124,0,1.6934260,0.6967515,-0.6967515,0,1.6929049,1.6898338,-1.6898338,0,3975.0000000,157.0000000,-157.0000000,0,0.6620520,0.0195767,-0.0195767,0,2024-11-14 22:35:29
5533.01,1.6098954,0.0000204,-0.0000204,0,1.7900454,0.4975682,-0.4975682,0,3.8276199,2.6984756,-2.6984756,0,7173.0000000,126.7020000,-126.7020000,0,1.7982100,0.0779900,-0.0779900,0,2022-04-20 21:11:33
5534.01,0.3693057,0.0000077,-0.0000077,0,1.0027781,0.2169554,-0.2169554,0,2.1341819,1.6865956,-1.6865956,0,5129.0000000,129.0270000,-129.0270000,0,0.7557220,0.0461005,-0.0461005,0,2022-04-20 21:11:33
5535.01,3.3863171,0.0000291,-0.0000291,0,3.2671057,0.4641135,-0.4641135,0,,,,0,5780.0000000,,,0,,,,0,2022-04-20 21:11:33
5536.01,3.1479748,0.0000096,-0.0000096,0,2.3910000,0.4240000,-0.4240000,0,6.1779500,0.4808980,-0.4808980,0,6555.0000000,135.3000000,-135.3000000,0,3.2200000,0.1500000,-0.1500000,0,2022-04-20 21:21:02
5537.01,22.2897649,0.0001142,-0.0001142,0,12.4350000,0.2510000,-0.2510000,0,8.9021200,0.4815160,-0.4815160,0,5772.0000000,164.6200000,-164.6200000,0,2.7700000,0.1500000,-0.1500000,0,2022-04-20 21:21:02
5538.01,23.8995950,0.0020783,-0.0020783,0,2.0395157,0.2141693,-0.2141693,0,12.8307536,10.0766910,-10.0766910,0,4736.5000000,41.2000000,-41.2000000,0,0.7696200,,,0,2022-04-20 22:12:55
5539.01,7.1123703,0.0000163,-0.0000163,0,2.6440000,0.1090000,-0.1090000,0,1.8585800,0.0882026,-0.0882026,0,5595.7000000,105.3000000,-105.3000000,0,0.9100000,0.0400000,-0.0400000,0,2022-04-20 22:12:55
554.01,7.0491608,0.0000077,-0.0000077,0,3.5024531,0.0891205,-0.0891205,0,2.8464941,0.1337324,-0.1337324,0,6337.8700000,44.6906000,-44.6906000,0,1.4271700,0.0557185,-0.0557185,0,2019-04-03 17:54:53
